name,address,city,arrondissement,neighborhood,category,cuisine,price_range,rating,review_count,latitude,longitude,google_maps_url,website_url,booking_url,description
Shimokitazawa Ichibangai Shotengai,"Setagaya, Tokyo, ２丁目-３７-17 北沢 世田谷区 東京都 155-0031, Japon",世田谷区,,,shopping,,,,,35.66412589999999,139.6674233,https://www.google.com/maps/search/?api=1&query=Shimokitazawa%20Ichibangai%20Shotengai%2C%20%E4%B8%96%E7%94%B0%E8%B0%B7%E5%8C%BA%2C%20Japon,,,"Food types: shopping
Tags: Spot to visit
Google Maps: https://www.google.com/maps/search/?api=1&query=Shimokitazawa%20Ichibangai%20Shotengai%2C%20%E4%B8%96%E7%94%B0%E8%B0%B7%E5%8C%BA%2C%20Japon"
Shirube,"Japon, 〒155-0031 東京都世田谷区 北沢2-18-2",世田谷区,,,restaurant,,,,,35.6602514,139.6668929,https://www.google.com/maps/search/?api=1&query=Shirube%2C%20%E4%B8%96%E7%94%B0%E8%B0%B7%E5%8C%BA%2C%20Japon,https://raku-co.com/?page_id=26,,"Food types: restaurant
Tags: Restaurant
Google Maps: https://www.google.com/maps/search/?api=1&query=Shirube%2C%20%E4%B8%96%E7%94%B0%E8%B0%B7%E5%8C%BA%2C%20Japon
Website: https://raku-co.com/?page_id=26"
Komuro Tetsuya,"２６ Nishinokyō Shokujichō, Nakagyō-ku, Kyoto, Préfecture de Kyoto, Japon",京都市,,,generic,,,,,35.01094055175781,135.7435150146484,https://www.google.com/maps/search/?api=1&query=Komuro%20Tetsuya%2C%20%E4%BA%AC%E9%83%BD%E5%B8%82%2C%20Japon,,,"Food types: generic
Tags: Restaurant
Google Maps: https://www.google.com/maps/search/?api=1&query=Komuro%20Tetsuya%2C%20%E4%BA%AC%E9%83%BD%E5%B8%82%2C%20Japon"
Le chemin de la Philosophie,"Tetsugaku No Michi, 鹿ケ谷寺ノ前町 左京区 京都市 京都府 606-8426, Japon",京都市,,,generic,,,,,35.0214532,135.7942948,https://www.google.com/maps/search/?api=1&query=Le%20chemin%20de%20la%20Philosophie%2C%20%E4%BA%AC%E9%83%BD%E5%B8%82%2C%20Japon,,,"Food types: generic
Tags: Spot to visit
Google Maps: https://www.google.com/maps/search/?api=1&query=Le%20chemin%20de%20la%20Philosophie%2C%20%E4%BA%AC%E9%83%BD%E5%B8%82%2C%20Japon"
Akihabara Gamers main store,"Japon, 〒101-0021 Tōkyō-to, Chiyoda-ku, 千代田区Sotokanda, 1 Chome−14−7, 宝田ビル",千代田区,,,shopping,,,,,35.6983243,139.7716944,https://www.google.com/maps/search/?api=1&query=Akihabara%20Gamers%20main%20store%2C%20%E5%8D%83%E4%BB%A3%E7%94%B0%E5%8C%BA%2C%20Japon,https://www.gamers.co.jp/,,"Food types: shopping
Tags: Spot to visit
Google Maps: https://www.google.com/maps/search/?api=1&query=Akihabara%20Gamers%20main%20store%2C%20%E5%8D%83%E4%BB%A3%E7%94%B0%E5%8C%BA%2C%20Japon
Website: https://www.gamers.co.jp/"
茶寮 都路里,"Japon, 〒100-0005 Tōkyō-to, Chiyoda-ku, 千代田区Marunouchi, 1 Chome−１−９−１ 大丸東京店 10階",千代田区,,,shopping,,,,,35.6814951,139.7692291,https://www.google.com/maps/search/?api=1&query=%E8%8C%B6%E5%AF%AE%20%E9%83%BD%E8%B7%AF%E9%87%8C%2C%20%E5%8D%83%E4%BB%A3%E7%94%B0%E5%8C%BA%2C%20Japon,http://www.giontsujiri.co.jp/,,"Food types: shopping
Tags: Dessert
Google Maps: https://www.google.com/maps/search/?api=1&query=%E8%8C%B6%E5%AF%AE%20%E9%83%BD%E8%B7%AF%E9%87%8C%2C%20%E5%8D%83%E4%BB%A3%E7%94%B0%E5%8C%BA%2C%20Japon
Website: http://www.giontsujiri.co.jp/"
Sometarō,"2-chōme-2-2 Nishiasakusa, Taito City, Tōkyō-to 111-0035, Japan",台東区,,,restaurant,,,,,35.71194829999999,139.7909278,https://www.google.com/maps/search/?api=1&query=Sometar%C5%8D%2C%20%E5%8F%B0%E6%9D%B1%E5%8C%BA%2C%20Japon,,,"Food types: restaurant
Tags: Restaurant
Google Maps: https://www.google.com/maps/search/?api=1&query=Sometar%C5%8D%2C%20%E5%8F%B0%E6%9D%B1%E5%8C%BA%2C%20Japon"
dotcom space Tokyo,"神宮前１丁目１９−１９, エリンデール神宮前 B1F, 渋谷区 東京都 150-0001",台東区,,,cafe,,,,,35.6718711,139.7036697,https://www.google.com/maps/search/?api=1&query=dotcom%20space%20Tokyo%2C%20%E5%8F%B0%E6%9D%B1%E5%8C%BA%2C%20Japon,https://www.facebook.com/dotcomspaceTokyo/,,"Food types: cafe
Tags: Cafe
Google Maps: https://www.google.com/maps/search/?api=1&query=dotcom%20space%20Tokyo%2C%20%E5%8F%B0%E6%9D%B1%E5%8C%BA%2C%20Japon
Website: https://www.facebook.com/dotcomspaceTokyo/"
茶寮翠泉 新宿店,日本、〒163-0201 東京都新宿区西新宿２丁目６−１ 新宿住友ビル 1階,新宿区,,,cafe,,,,,35.6912893,139.6922688,https://www.google.com/maps/search/?api=1&query=%E8%8C%B6%E5%AF%AE%E7%BF%A0%E6%B3%89%20%E6%96%B0%E5%AE%BF%E5%BA%97%2C%20%E6%96%B0%E5%AE%BF%E5%8C%BA%2C%20%E6%97%A5%E6%9C%AC,https://saryo-suisen.com/,,"Food types: cafe
Tags: Dessert
Google Maps: https://www.google.com/maps/search/?api=1&query=%E8%8C%B6%E5%AF%AE%E7%BF%A0%E6%B3%89%20%E6%96%B0%E5%AE%BF%E5%BA%97%2C%20%E6%96%B0%E5%AE%BF%E5%8C%BA%2C%20%E6%97%A5%E6%9C%AC
Website: https://saryo-suisen.com/"
Kikunoi,"Japon, 〒605-0825 Kyōto-fu, Kyōto-shi, 東山区Shimokawarachō, 下河原通八坂鳥居前下る下河原町459",東山区,,,restaurant,,,,,35.0014754,135.7820562,https://www.google.com/maps/search/?api=1&query=Kikunoi%2C%20%E6%9D%B1%E5%B1%B1%E5%8C%BA%2C%20Japon,http://kikunoi.jp/store/,,"Food types: restaurant
Tags: Restaurant
Google Maps: https://www.google.com/maps/search/?api=1&query=Kikunoi%2C%20%E6%9D%B1%E5%B1%B1%E5%8C%BA%2C%20Japon
Website: http://kikunoi.jp/store/"
Fukagawa Edo Museum (Fukagawa Edo Shiryokan),"Japon, 〒135-0021 Tōkyō-to, Kōtō-ku, 江東区Shirakawa, 1 Chome−1−3−28",江東区,,,museum,,,,,35.6811859,139.8005921,https://www.google.com/maps/search/?api=1&query=Fukagawa%20Edo%20Museum%20(Fukagawa%20Edo%20Shiryokan)%2C%20%E6%B1%9F%E6%9D%B1%E5%8C%BA%2C%20Japon,https://www.kcf.or.jp/fukagawa/,,"Food types: museum
Tags: Spot to visit
Google Maps: https://www.google.com/maps/search/?api=1&query=Fukagawa%20Edo%20Museum%20(Fukagawa%20Edo%20Shiryokan)%2C%20%E6%B1%9F%E6%9D%B1%E5%8C%BA%2C%20Japon
Website: https://www.kcf.or.jp/fukagawa/"
Chatei Hatou,"1 Chome-15-19 Shibuya, 渋谷区 Shibuya-ku, Tōkyō-to 150-0002, Japon",渋谷区,,,cafe,,,,,35.66047669999999,139.7027318,https://www.google.com/maps/search/?api=1&query=Chatei%20Hatou%2C%20%E6%B8%8B%E8%B0%B7%E5%8C%BA%2C%20Japon,http://miyashita-park.jp/blog/kaiin-homepage/futaba-biru/hatou/hatou-1.html,,"Food types: cafe
Tags: Cafe
Google Maps: https://www.google.com/maps/search/?api=1&query=Chatei%20Hatou%2C%20%E6%B8%8B%E8%B0%B7%E5%8C%BA%2C%20Japon
Website: http://miyashita-park.jp/blog/kaiin-homepage/futaba-biru/hatou/hatou-1.html"
Ebisu Yokocho,"Japon, 〒150-0013 東京都渋谷区 恵比寿１丁目７−４",渋谷区,,,restaurant,,,,,35.6482594,139.710638,https://www.google.com/maps/search/?api=1&query=Ebisu%20Yokocho%2C%20%E6%B8%8B%E8%B0%B7%E5%8C%BA%2C%20Japon,http://www.ebisu-yokocho.com/,,"Food types: restaurant
Tags: Street food
Google Maps: https://www.google.com/maps/search/?api=1&query=Ebisu%20Yokocho%2C%20%E6%B8%8B%E8%B0%B7%E5%8C%BA%2C%20Japon
Website: http://www.ebisu-yokocho.com/"
Fuglen Tokyo,"Japon, 〒151-0063 東京都渋谷区 富ヶ谷1−16−11",渋谷区,,,cafe,,,,,35.6666375,139.6924404,https://www.google.com/maps/search/?api=1&query=Fuglen%20Tokyo%2C%20%E6%B8%8B%E8%B0%B7%E5%8C%BA%2C%20Japon,http://fuglen.com/,,"Food types: cafe
Tags: Cafe
Google Maps: https://www.google.com/maps/search/?api=1&query=Fuglen%20Tokyo%2C%20%E6%B8%8B%E8%B0%B7%E5%8C%BA%2C%20Japon
Website: http://fuglen.com/"
LATTEST,"Japon, 〒150ー0001 東京都渋谷区 神宮前３丁目５−２",渋谷区,,,cafe,,,,,35.6689128,139.7123913,https://www.google.com/maps/search/?api=1&query=LATTEST%2C%20%E6%B8%8B%E8%B0%B7%E5%8C%BA%2C%20Japon,http://lattest.jp/,,"Food types: cafe
Tags: Cafe
Google Maps: https://www.google.com/maps/search/?api=1&query=LATTEST%2C%20%E6%B8%8B%E8%B0%B7%E5%8C%BA%2C%20Japon
Website: http://lattest.jp/"
Little Nap Coffee Stand リトルナップコーヒースタンド,"Japon, 〒151-0053 東京都渋谷区 代々木５丁目６５−４",渋谷区,,,generic,,,,,35.67212300000001,139.69056,https://www.google.com/maps/search/?api=1&query=Little%20Nap%20Coffee%20Stand%20%E3%83%AA%E3%83%88%E3%83%AB%E3%83%8A%E3%83%83%E3%83%97%E3%82%B3%E3%83%BC%E3%83%92%E3%83%BC%E3%82%B9%E3%82%BF%E3%83%B3%E3%83%89%2C%20%E6%B8%8B%E8%B0%B7%E5%8C%BA%2C%20Japon,http://www.littlenap.jp/,,"Food types: generic
Tags: Cafe
Google Maps: https://www.google.com/maps/search/?api=1&query=Little%20Nap%20Coffee%20Stand%20%E3%83%AA%E3%83%88%E3%83%AB%E3%83%8A%E3%83%83%E3%83%97%E3%82%B3%E3%83%BC%E3%83%92%E3%83%BC%E3%82%B9%E3%82%BF%E3%83%B3%E3%83%89%2C%20%E6%B8%8B%E8%B0%B7%E5%8C%BA%2C%20Japon
Website: http://www.littlenap.jp/"
Ramen Deniro,日本、〒151-0051 東京都渋谷区千駄ケ谷５丁目３２−５ ＧＳハイム新宿南口 １F,渋谷区,,,restaurant,,,,,35.6861627,139.7035953,https://www.google.com/maps/search/?api=1&query=Ramen%20Deniro%2C%20%E6%B8%8B%E8%B0%B7%E5%8C%BA%2C%20%E6%97%A5%E6%9C%AC,https://www.instagram.com/ramendeniro/,,"Food types: restaurant
Tags: Restaurant
Google Maps: https://www.google.com/maps/search/?api=1&query=Ramen%20Deniro%2C%20%E6%B8%8B%E8%B0%B7%E5%8C%BA%2C%20%E6%97%A5%E6%9C%AC
Website: https://www.instagram.com/ramendeniro/"
ippuku&matcha 代々木上原店,日本、〒151-0064 東京都渋谷区上原３丁目４４−１１ 高宏ビル B1,渋谷区,,,cafe,,,,,35.6680918,139.6786651,https://www.google.com/maps/search/?api=1&query=ippuku%26matcha%20%E4%BB%A3%E3%80%85%E6%9C%A8%E4%B8%8A%E5%8E%9F%E5%BA%97%2C%20%E6%B8%8B%E8%B0%B7%E5%8C%BA%2C%20%E6%97%A5%E6%9C%AC,https://www.instagram.com/ippukuandmatcha_uehara/,,"Food types: cafe
Tags: Dessert
Google Maps: https://www.google.com/maps/search/?api=1&query=ippuku%26matcha%20%E4%BB%A3%E3%80%85%E6%9C%A8%E4%B8%8A%E5%8E%9F%E5%BA%97%2C%20%E6%B8%8B%E8%B0%B7%E5%8C%BA%2C%20%E6%97%A5%E6%9C%AC
Website: https://www.instagram.com/ippukuandmatcha_uehara/"
ＢａｒＭＡＲＴＨＡ,"Japon, 〒150-0013 東京都渋谷区 恵比寿１丁目２２−２３ ヴェラハイツ恵比寿109",渋谷区,,,bar,,,,,35.64640089999999,139.7135679,https://www.google.com/maps/search/?api=1&query=%EF%BC%A2%EF%BD%81%EF%BD%92%EF%BC%AD%EF%BC%A1%EF%BC%B2%EF%BC%B4%EF%BC%A8%EF%BC%A1%2C%20%E6%B8%8B%E8%B0%B7%E5%8C%BA%2C%20Japon,http://www.martha-records.com/martha/,,"Food types: bar
Tags: Bar
Google Maps: https://www.google.com/maps/search/?api=1&query=%EF%BC%A2%EF%BD%81%EF%BD%92%EF%BC%AD%EF%BC%A1%EF%BC%B2%EF%BC%B4%EF%BC%A8%EF%BC%A1%2C%20%E6%B8%8B%E8%B0%B7%E5%8C%BA%2C%20Japon
Website: http://www.martha-records.com/martha/"
Gen Yamamoto,"Japon, 〒106-0045 東京都港区 麻布十番1-6-4 アニバーサリービル 1F",港区,,,bar,,,,,35.656459,139.734298,https://www.google.com/maps/search/?api=1&query=Gen%20Yamamoto%2C%20%E6%B8%AF%E5%8C%BA%2C%20Japon,http://www.genyamamoto.jp/,,"Food types: bar
Tags: Cocktails
Google Maps: https://www.google.com/maps/search/?api=1&query=Gen%20Yamamoto%2C%20%E6%B8%AF%E5%8C%BA%2C%20Japon
Website: http://www.genyamamoto.jp/"
bricolage bread and co.,"けやき坂テラス1階, ６丁目-１５-1 六本木 港区 東京都 106-0032, Japon",港区,,,restaurant,,,,,35.659135,139.7282634,https://www.google.com/maps/search/?api=1&query=bricolage%20bread%20and%20co.%2C%20%E6%B8%AF%E5%8C%BA%2C%20Japon,https://bricolagebread.com/,,"Food types: restaurant
Tags: Bakery
Google Maps: https://www.google.com/maps/search/?api=1&query=bricolage%20bread%20and%20co.%2C%20%E6%B8%AF%E5%8C%BA%2C%20Japon
Website: https://bricolagebread.com/"
Daikanyama T site,"Japon, 〒150-0033 Tōkyō-to, 渋谷区Shibuya-ku, 猿楽町Sarugakuchō, 16−15",猿楽町,,,shopping,,,,,35.6489544,139.6994481,https://www.google.com/maps/search/?api=1&query=Daikanyama%20T%20site%2C%20%E7%8C%BF%E6%A5%BD%E7%94%BA%2C%20Japon,https://store.tsite.jp/daikanyama/,,"Food types: shopping
Tags: Shopping
Google Maps: https://www.google.com/maps/search/?api=1&query=Daikanyama%20T%20site%2C%20%E7%8C%BF%E6%A5%BD%E7%94%BA%2C%20Japon
Website: https://store.tsite.jp/daikanyama/"
CHIYA-BA,日本、〒153-0051 東京都目黒区上目黒２丁目４５−１２,目黒区,,,cafe,,,,,35.6417503,139.6958261,https://www.google.com/maps/search/?api=1&query=CHIYA-BA%2C%20%E7%9B%AE%E9%BB%92%E5%8C%BA%2C%20%E6%97%A5%E6%9C%AC,,,"Food types: cafe
Tags: Cafe
Google Maps: https://www.google.com/maps/search/?api=1&query=CHIYA-BA%2C%20%E7%9B%AE%E9%BB%92%E5%8C%BA%2C%20%E6%97%A5%E6%9C%AC"
ONIBUS COFFEE Nakameguro,"Japan, 〒153-0051 Tōkyō-to, Meguro-ku, 目黒区Kamimeguro, 2 Chome−2−14−1",目黒区,,,cafe,,,,,35.64317669999999,139.6980318,https://www.google.com/maps/search/?api=1&query=ONIBUS%20COFFEE%20Nakameguro%2C%20%E7%9B%AE%E9%BB%92%E5%8C%BA%2C%20Japon,http://onibuscoffee.com/,,"Food types: cafe
Tags: Cafe
Google Maps: https://www.google.com/maps/search/?api=1&query=ONIBUS%20COFFEE%20Nakameguro%2C%20%E7%9B%AE%E9%BB%92%E5%8C%BA%2C%20Japon
Website: http://onibuscoffee.com/"
LOTTE HOTEL SEOUL,"서울 중구 을지로 30 롯데면세점 본점 12층 04533, 서울 서울 04533",서울,,,"lodging, hotel",,,,,37.56530000000001,126.980979,https://www.google.com/maps/search/?api=1&query=LOTTE%20HOTEL%20SEOUL%2C%20%EC%84%9C%EC%9A%B8%2C%20South%20Korea,https://www.lottehotel.com/seoul-hotel/en.html,,"Food types: lodging, hotel
Tags: Cafe, Dessert, Hotel / BB
Google Maps: https://www.google.com/maps/search/?api=1&query=LOTTE%20HOTEL%20SEOUL%2C%20%EC%84%9C%EC%9A%B8%2C%20South%20Korea
Website: https://www.lottehotel.com/seoul-hotel/en.html"
Born and Bred,"2 층, 761-4 마장동 성동구 서울특별시 Corée du Sud",서울특별시,,,restaurant,,,,,37.566756,127.0444821,https://www.google.com/maps/search/?api=1&query=Born%20and%20Bred%2C%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%2C%20Cor%C3%A9e%20du%20Sud,http://www.bandb.co.kr/,,"Food types: restaurant
Tags: Cafe, Bakery
Google Maps: https://www.google.com/maps/search/?api=1&query=Born%20and%20Bred%2C%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%2C%20Cor%C3%A9e%20du%20Sud
Website: http://www.bandb.co.kr/"
Moclock,"Yeongdong, 520 강남대로 Building, 강남구 서울특별시 Corée du Sud",서울특별시,,,generic,,,,,37.50864230000001,127.0229887,https://www.google.com/maps/search/?api=1&query=Moclock%2C%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%2C%20Cor%C3%A9e%20du%20Sud,,,"Food types: generic
Tags: Beauty
Google Maps: https://www.google.com/maps/search/?api=1&query=Moclock%2C%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%2C%20Cor%C3%A9e%20du%20Sud"
"Samwon Garden Restaurant, Seoul","Corée du Sud, 서울특별시 강남구 신사동 623-5",서울특별시,,,restaurant,,,,,37.5249079,127.0324538,https://www.google.com/maps/search/?api=1&query=Samwon%20Garden%20Restaurant%2C%20Seoul%2C%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%2C%20South%20Korea,http://www.samwongarden.com/,,"Food types: restaurant
Tags: Restaurant
Google Maps: https://www.google.com/maps/search/?api=1&query=Samwon%20Garden%20Restaurant%2C%20Seoul%2C%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%2C%20South%20Korea
Website: http://www.samwongarden.com/"
Yeo YongGuk Korean Spa,"197-3, 송파구 서울특별시 Corea del Sud",서울특별시,,,generic,,,,,37.5082449,127.0799821,https://www.google.com/maps/search/?api=1&query=Yeo%20YongGuk%20Korean%20Spa%2C%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%2C%20Corea%20del%20Sud,https://yeoyongkuk.modoo.at/,,"Food types: generic
Tags: Beauty
Google Maps: https://www.google.com/maps/search/?api=1&query=Yeo%20YongGuk%20Korean%20Spa%2C%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%2C%20Corea%20del%20Sud
Website: https://yeoyongkuk.modoo.at/"
