place_id,name,address,city,neighborhood,arrondissement,cuisine_type,food_type,price_range,tags,source_url,evidence_snippet,confidence_score,needs_review,reviewer_notes,approved,corrected_name,corrected_address,corrected_city,corrected_neighborhood,corrected_price_range,corrected_tags
cmogxnrex0200nwx0vezbxyrn,Scooper gelato,"10 Jahamun-ro 7-gil, Tongin-dong, Jongno-gu, Seoul, Corée du Sud",Seoul,,,,generic,,"To try, Cafe, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Scooper gelato — 10 Jahamun-ro 7-gil, Tongin-dong, Jongno-gu, Seoul, Corée du Sud",0.82,true,,,,,,,,
cmogxnrez0205nwx0lbvpktk9,The TRUFFLE BAKERY,"685-12 Hannam-dong, Yongsan-gu, Seoul, Corée du Sud",Seoul,,,,generic,,"To try, Cafe, Bakery, ❤️, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: The TRUFFLE BAKERY — 685-12 Hannam-dong, Yongsan-gu, Seoul, Corée du Sud",0.82,true,,,,,,,,
cmogxnrf1020fnwx0dyqdl91t,Arirang,"23 Namdaemun-ro 7-gil, Sogong-dong, Jung-gu, 서울특별시 Corée du Sud",Seoul,,,,restaurant,,"To try, Cafe, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Arirang — 23 Namdaemun-ro 7-gil, Sogong-dong, Jung-gu, 서울특별시 Corée du Sud",0.82,true,,,,,,,,
cmogxnrf3020knwx0hk52bdpo,Aanzee,"19-24 Hangang-daero 15-gil, Yongsan District, Seoul, Corée du Sud",Seoul,,,,cafe,,"To try, Cafe, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Aanzee — 19-24 Hangang-daero 15-gil, Yongsan District, Seoul, Corée du Sud",0.82,true,,,,,,,,
cmogxnrf5020pnwx07ec785db,Beaker,"78-6, Cheongdam-dong, Gangnam-gu, Seoul, Corée du Sud",Séoul,,,,generic,,"To try, Shopping, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Beaker — 78-6, Cheongdam-dong, Gangnam-gu, Seoul, Corée du Sud",0.82,true,,,,,,,,
cmogxnrf7020unwx0yucnpuvw,Ouvert Coffee Bar,"3 Pirundae-ro 2-gil, Jongno-gu, Seoul, South Korea",Seoul,,,,cafe,,"To try, Cafe, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Ouvert Coffee Bar — 3 Pirundae-ro 2-gil, Jongno-gu, Seoul, South Korea",0.82,true,,,,,,,,
cmogxnrf8020znwx0aki0p8wc,Mutin,"Corée du Sud, Seoul, Yongsan-gu, Hannam-dong, Itaewon-ro 54-gil, 68 지하 1층",Seoul,,,,bar,,"To try, Bar, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Mutin — Corée du Sud, Seoul, Yongsan-gu, Hannam-dong, Itaewon-ro 54-gil, 68 지하 1층",0.82,true,,,,,,,,
cmogxnrfa0214nwx0embaaihm,Vetiver,"Corée du Sud, Seoul, Seongdong-gu, Seongdeokjeong 11(sibil)-gil, 18 1층",Seoul,,,,cafe,,"To try, Cafe, ❤️, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Vetiver — Corée du Sud, Seoul, Seongdong-gu, Seongdeokjeong 11(sibil)-gil, 18 1층",0.82,true,,,,,,,,
cmogxnrfb0219nwx0aluhbf35,Cement Seoul,"57 Daesagwan-ro 11-gil, Hannam-dong, Yongsan-gu, Seoul, Südkorea",Seoul,,,,restaurant,,"To try, Restaurant, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Cement Seoul — 57 Daesagwan-ro 11-gil, Hannam-dong, Yongsan-gu, Seoul, Südkorea",0.82,true,,,,,,,,
cmogxnrfc021enwx07d7ljmzr,Ader Error,"518-11 Sinsa-dong, Gangnam-gu, Seoul, Corée du Sud",Seoul,,,,generic,,"Concept-store, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Ader Error — 518-11 Sinsa-dong, Gangnam-gu, Seoul, Corée du Sud",0.82,true,,,,,,,,
cmogxnrfe021jnwx0g1j69bup,Conhas Coffee,"22 Itaewon-ro 55na-gil, Hannam-dong, Yongsan-gu, Seoul, Corée du Sud",Seoul,,,,cafe,,"To try, Cafe, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Conhas Coffee — 22 Itaewon-ro 55na-gil, Hannam-dong, Yongsan-gu, Seoul, Corée du Sud",0.82,true,,,,,,,,
cmogxnrff021onwx0jovc2ekc,Tongue Planet,"Corée du Sud, Seoul, Seongdong-gu, Seongsu 2(i)-ga 3(sam)-dong, Seongsui-ro, 82 2층",Seoul,,,,cafe,,"To try, Cafe, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Tongue Planet — Corée du Sud, Seoul, Seongdong-gu, Seongsu 2(i)-ga 3(sam)-dong, Seongsui-ro, 82 2층",0.82,true,,,,,,,,
cmogxnrfg021tnwx0w0y81wra,5x5nailstudio,"Corée du Sud, Seoul, Mapo-gu, Yeonnam-ro 3-gil, 23 2층",Seoul,,,,generic,,"To try, Beauty, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: 5x5nailstudio — Corée du Sud, Seoul, Mapo-gu, Yeonnam-ro 3-gil, 23 2층",0.82,true,,,,,,,,
cmogxnrfi021ynwx0gty5agup,Baek Nyeon Baekse Ginseng Chicken Soup,"354-12 Seogyo-dong, Mapo-gu, Seoul, Corée du Sud",Seoul,,,,restaurant,,"To try, Restaurant, ❤️, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Baek Nyeon Baekse Ginseng Chicken Soup — 354-12 Seogyo-dong, Mapo-gu, Seoul, Corée du Sud",0.82,true,,,,,,,,
cmogxnrfj0223nwx06ghxjk8z,Myeongdong Kyoja Main Restaurant,"29 Myeongdong 10-gil, Myeongdong 2(i)-ga, Jung-gu, Seoul, Corea del Sud",Seoul,,,,restaurant,,"To try, Restaurant, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Myeongdong Kyoja Main Restaurant — 29 Myeongdong 10-gil, Myeongdong 2(i)-ga, Jung-gu, Seoul, Corea del Sud",0.82,true,,,,,,,,
cmogxnrfl0228nwx0d1cbtd9w,Anam,"10 Bukchon-ro 5-gil, Jongno-gu, Seoul, Coreia do Sul",Seoul,,,,restaurant,,"To try, Restaurant, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Anam — 10 Bukchon-ro 5-gil, Jongno-gu, Seoul, Coreia do Sul",0.82,true,,,,,,,,
cmogxnrfm022dnwx0a7qn38ci,"Samwon Garden Restaurant, Seoul","Corée du Sud, 서울특별시 강남구 신사동 623-5",서울특별시,,,,restaurant,,"To try, Restaurant, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Samwon Garden Restaurant, Seoul — Corée du Sud, 서울특별시 강남구 신사동 623-5",0.82,true,,,,,,,,
cmogxnrfo022inwx0selqlxs0,Spa Heum,"Corée du Sud, Seoul, Gangnam District, Eonju-ro, 311 로즈1타워 B1 102호",Seoul,,,,generic,,"To try, Beauty, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Spa Heum — Corée du Sud, Seoul, Gangnam District, Eonju-ro, 311 로즈1타워 B1 102호",0.82,true,,,,,,,,
cmogxnrfp022nnwx0ifzwggej,"Spa Lei, Seoul","Corée du Sud, Seoul, Seocho-gu, Jamwon-dong, 8-22",Seoul,,,,generic,,"To try, Beauty, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Spa Lei, Seoul — Corée du Sud, Seoul, Seocho-gu, Jamwon-dong, 8-22",0.82,true,,,,,,,,
cmogxnrfs022xnwx04r5yjjcq,Moclock,"Yeongdong, 520 강남대로 Building, 강남구 서울특별시 Corée du Sud",서울특별시,,,,generic,,"To try, Beauty, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Moclock — Yeongdong, 520 강남대로 Building, 강남구 서울특별시 Corée du Sud",0.82,true,,,,,,,,
cmogxnrft0232nwx0c508csw2,Ecojardin Gongdeok Station,"South Korea, Seoul, Mapo-gu, Mapo-daero, 92 효성해링턴스퀘어 B동 2층",Seoul,,,,generic,,"To try, Beauty, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Ecojardin Gongdeok Station — South Korea, Seoul, Mapo-gu, Mapo-daero, 92 효성해링턴스퀘어 B동 2층",0.82,true,,,,,,,,
cmogxnrfu0237nwx0btxi59og,이문원 한의원 (LEE MOON WON Korean medicine clinic),"Corée du Sud, Seoul, Gangnam-gu, 청담동 37-11",Seoul,,,,generic,,"To try, Beauty, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: 이문원 한의원 (LEE MOON WON Korean medicine clinic) — Corée du Sud, Seoul, Gangnam-gu, 청담동 37-11",0.82,true,,,,,,,,
cmogxnrfw023cnwx0sn015dce,Olive young,"3번지 917 Nohyeong-dong, 특별자치도, Cheju, Jeju-do, Corée du Sud",Cheju,,,,generic,,"To try, Beauty, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Olive young — 3번지 917 Nohyeong-dong, 특별자치도, Cheju, Jeju-do, Corée du Sud",0.82,true,,,,,,,,
cmogxnrfx023hnwx0ue4rpfzc,Osulloc Tea Museum,"15 Sinhwayeoksa-ro, Andeok-myeon, Seogwipo, Jeju-do, Corée du Sud",Seogwipo,,,,museum,,"To try, Museum, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Osulloc Tea Museum — 15 Sinhwayeoksa-ro, Andeok-myeon, Seogwipo, Jeju-do, Corée du Sud",0.82,true,,,,,,,,
cmogxnrfy023mnwx0enjwtb4x,A Flower Blossom on the Rice,"3-6 Insadong 16-gil, Jongno 1(il).2(i).3(sam).4(sa), Jongno-gu, Seoul, Corée du Sud",Seoul,,,,restaurant,,"To try, Restaurant, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: A Flower Blossom on the Rice — 3-6 Insadong 16-gil, Jongno 1(il).2(i).3(sam).4(sa), Jongno-gu, Seoul, Corée du Sud",0.82,true,,,,,,,,
cmogxnrg0023rnwx05sxz76hk,NUDAKE Seongsu,"26 Seongsui-ro 7-gil, Seongdong-gu, Seoul, Corée du Sud",Seoul,,,,generic,,"To try, Bakery, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: NUDAKE Seongsu — 26 Seongsui-ro 7-gil, Seongdong-gu, Seoul, Corée du Sud",0.82,true,,,,,,,,
cmogxnrg1023wnwx0k89qdmin,NUDAKE Haus Dosan,"50 Apgujeong-ro 46-gil, Gangnam-gu, Seoul, Corée du Sud",Seoul,,,,cafe,,"To try, Bakery, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: NUDAKE Haus Dosan — 50 Apgujeong-ro 46-gil, Gangnam-gu, Seoul, Corée du Sud",0.82,true,,,,,,,,
cmogxnrg20241nwx0elvvno43,Nudake,"43 Gangnam-daero 162-gil, Gangnam-gu, Seoul, Corée du Sud",Seoul,,,,cafe,,"To try, Bakery, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Nudake — 43 Gangnam-daero 162-gil, Gangnam-gu, Seoul, Corée du Sud",0.82,true,,,,,,,,
cmogxnrg40246nwx04wxh6gf2,The Square at Novotel Ambassador Gangnam,"603 Yeoksam-dong, Gangnam-gu, Seoul, South Korea",Seoul,,,,"restaurant, hotel",,"To try, Hotel / BB, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: The Square at Novotel Ambassador Gangnam — 603 Yeoksam-dong, Gangnam-gu, Seoul, South Korea",0.82,true,,,,,,,,
cmogxnrg8024lnwx0b2bt6ss3,Apollo Palm Hotel,"Kranaou 3, 105 53 Athènes, Grèce",Athènes,,,,"restaurant, hotel",,"To try, Hotel / BB, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Apollo Palm Hotel — Kranaou 3, 105 53 Athènes, Grèce",0.82,true,,,,,,,,
cmogxnrgb024vnwx0q0oxhidn,EBBIO,"Strada del Gallinaio 9, 53035 Monteriggioni SI, Italie",Monteriggioni,,,,"lodging, hotel",,"To try, Hotel / BB, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: EBBIO — Strada del Gallinaio 9, 53035 Monteriggioni SI, Italie",0.82,true,,,,,,,,
cmogxnrh4027snwx0dfsexrok,Fokos,"Ano Mera, Grèce",Ano Mera,,,,restaurant,,"To try, Restaurant, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Fokos — Ano Mera, Grèce",0.82,true,,,,,,,,
cmogxnrjs02h0nwx0x3gofmcp,The french bastards,"60 Rue de Sèvres, 75007 Paris, France",,,,,generic,,"Bakery, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: The french bastards — 60 Rue de Sèvres, 75007 Paris, France",0.82,true,,,,,,,,
cmogxnrkm02jxnwx07579govh,HEIMAT by Waris Dirie,"Rue Paul Valéry, Paris, France",Paris,,,,generic,,"Sport, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: HEIMAT by Waris Dirie — Rue Paul Valéry, Paris, France",0.82,true,,,,,,,,
cmogxnrll02n8nwx03ai96zek,Oocker,"Frederiksplein, Amsterdam, Pays-Bas",Amsterdam,,,,generic,,"To try, Bar, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Oocker — Frederiksplein, Amsterdam, Pays-Bas",0.82,true,,,,,,,,
cmogxnrno02u1nwx0ih2p2734,Bifteck Kawamura Ginza,"6 Chome-5-1 Ginza, Chūō-ku, Tokyo, Japon",Chūō-ku,,,,restaurant,,"To try, Restaurant, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Bifteck Kawamura Ginza — 6 Chome-5-1 Ginza, Chūō-ku, Tokyo, Japon",0.82,true,,,,,,,,
cmogxnrnr02ubnwx08h32c2tz,Coffee Wrights 表参道,"Japan, 〒150-0001 Tōkyō-to, Shibuya-ku, Jingūmae, 4 Chome−9−１３ ミナガワビレッジ #5",Shibuya-ku,,,,cafe,,"To try, Cafe, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Coffee Wrights 表参道 — Japan, 〒150-0001 Tōkyō-to, Shibuya-ku, Jingūmae, 4 Chome−9−１３ ミナガワビレッジ #5",0.82,true,,,,,,,,
cmogxnrns02ugnwx05kqotxll,RECORD BAR analog,"Japon, 〒150-0043 Tōkyō-to, Shibuya City, Dōgenzaka, 2-chōme−20−９ 道玄坂柳光ビル 3F",Shibuya City,,,,bar,,"To try, Bar, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: RECORD BAR analog — Japon, 〒150-0043 Tōkyō-to, Shibuya City, Dōgenzaka, 2-chōme−20−９ 道玄坂柳光ビル 3F",0.82,true,,,,,,,,
cmogxnrnu02ulnwx040h3lp77,BLOODY ANGLE DOUGEN TONG,"Japon, TokyoShibuyaDogenzaka, 2 Chome−15−1",Shibuya City,,,,cafe,,"To try, Bar, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: BLOODY ANGLE DOUGEN TONG — Japon, TokyoShibuyaDogenzaka, 2 Chome−15−1",0.82,true,,,,,,,,
cmogxnrnv02uqnwx0fl5mhp0d,THE MUSIC BAR -CAVE SHIBUYA-,"Japon, TokyoShibuya1 Chome−15−12",Shibuya,,,,bar,,"To try, Bar, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: THE MUSIC BAR -CAVE SHIBUYA- — Japon, TokyoShibuya1 Chome−15−12",0.82,true,,,,,,,,
cmogxnrnw02uvnwx0ozfcblue,Little Soul Cafe,"Japan, 〒155-0031 東京都世田谷区Kitazawa, 3 Chome−20, 北沢３丁目２０−２ 大成ビル ２階",Setagaya,,,,bar,,"To try, Bar, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Little Soul Cafe — Japan, 〒155-0031 東京都世田谷区Kitazawa, 3 Chome−20, 北沢３丁目２０−２ 大成ビル ２階",0.82,true,,,,,,,,
cmogxnrny02v0nwx0vcl7fhca,Komuro Tetsuya,"２６ Nishinokyō Shokujichō, Nakagyō-ku, Kyoto, Préfecture de Kyoto, Japon",京都市,,,,generic,,"To try, Restaurant, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Komuro Tetsuya — ２６ Nishinokyō Shokujichō, Nakagyō-ku, Kyoto, Préfecture de Kyoto, Japon",0.82,true,,,,,,,,
cmogxnro002v5nwx05cry70di,WEEKENDERS COFFEE ROASTERY,"682-7 Ishifudōnochō, Shimogyō-ku, Kyoto, 600-8047, Japon",Kyoto,,,,generic,,"To try, Cafe, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: WEEKENDERS COFFEE ROASTERY — 682-7 Ishifudōnochō, Shimogyō-ku, Kyoto, 600-8047, Japon",0.82,true,,,,,,,,
cmogxnro202vanwx0qwl41wqi,Weekenders Coffee 富小路,"Japon, 〒604-8064 Kyōto-fu, Kyōto-shi, Nakagyō-ku, Honeyanochō, 560",Nakagyō-ku,,,,cafe,,"To try, Cafe, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Weekenders Coffee 富小路 — Japon, 〒604-8064 Kyōto-fu, Kyōto-shi, Nakagyō-ku, Honeyanochō, 560",0.82,true,,,,,,,,
cmogxnro302vfnwx02zydd85r,STYLE COFFEE,"Japon, 〒602-0877 Kyoto, Kamigyō-ku, Masuyachō, ３６０ 1",Kyoto,,,,generic,,"To try, Cafe, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: STYLE COFFEE — Japon, 〒602-0877 Kyoto, Kamigyō-ku, Masuyachō, ３６０ 1",0.82,true,,,,,,,,
cmogxnro502vknwx0cp7vnkre,Kurasu Kyoto,"Japon, 〒600-8235 Kyōto-fu, Kyōto-shi, Shimogyō-ku, Higashiaburanokōjichō, 552",Shimogyō-ku,,,,cafe,,"To try, Cafe, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Kurasu Kyoto — Japon, 〒600-8235 Kyōto-fu, Kyōto-shi, Shimogyō-ku, Higashiaburanokōjichō, 552",0.82,true,,,,,,,,
cmogxnro602vpnwx01syoxtvx,Kurasu Ebisugawa,"551 Yamanakachō, Nakagyo Ward, Kyoto, 604-0815, Japon",Kyoto,,,,cafe,,"To try, Cafe, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Kurasu Ebisugawa — 551 Yamanakachō, Nakagyo Ward, Kyoto, 604-0815, Japon",0.82,true,,,,,,,,
cmogxnro702vunwx0jko12pyu,record shop BIG LOVE,"Japon, 〒150-0001 Tokyo, Shibuya, Jingumae, 2 Chome−31−3, Houei Bldg. 3FA",Shibuya,,,,shopping,,"To try, Shopping, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: record shop BIG LOVE — Japon, 〒150-0001 Tokyo, Shibuya, Jingumae, 2 Chome−31−3, Houei Bldg. 3FA",0.82,true,,,,,,,,
cmogxnro902vznwx0doi3rfcl,HEART'S LIGHT COFFEE,"13-13 Shinsenchō, Shibuya-ku, Tōkyō-to 150-0045, Japon",Shibuya-ku,,,,generic,,"To try, Cafe, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: HEART'S LIGHT COFFEE — 13-13 Shinsenchō, Shibuya-ku, Tōkyō-to 150-0045, Japon",0.82,true,,,,,,,,
cmogxnroa02w4nwx051uu0is2,KOFFEE MAMEYA,"4 Chome-15-3 Jingūmae, Shibuya-ku, Tōkyō-to 150-0001, Japon",Shibuya-ku,,,,generic,,"To try, Cafe, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: KOFFEE MAMEYA — 4 Chome-15-3 Jingūmae, Shibuya-ku, Tōkyō-to 150-0001, Japon",0.82,true,,,,,,,,
cmogxnroc02w9nwx03eess8hp,REC COFFEE | レックコーヒー渋谷東店,日本、〒150-0011 東京都渋谷区東１丁目４−１ 尚豊ビル 1F,Shibuya,,,,cafe,,"To try, Cafe, mapstr, public-map",https://mapstr.com/map/philoudarblay,Saved on Philippine Darblay's public Mapstr map: REC COFFEE | レックコーヒー渋谷東店 — 日本、〒150-0011 東京都渋谷区東１丁目４−１ 尚豊ビル 1F,0.82,true,,,,,,,,
cmogxnroe02wenwx0z3ep317p,Seirin-kan,"2-6-4 Kamimeguro, Meguro, Tokyo 153-0051, Japon",Meguro,,,,restaurant,,"To try, Pizza, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Seirin-kan — 2-6-4 Kamimeguro, Meguro, Tokyo 153-0051, Japon",0.82,true,,,,,,,,
cmogxnrof02wjnwx0lme6v7i3,Genzushi,"6-chōme-29-8 Daita, Setagaya City, Tokyo 155-0033, Japon",Setagaya City,,,,restaurant,,"To try, Restaurant, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Genzushi — 6-chōme-29-8 Daita, Setagaya City, Tokyo 155-0033, Japon",0.82,true,,,,,,,,
cmogxnroj02wonwx0p7219v9q,Levain,"Japon, 〒151-0063 Tōkyō-to, Shibuya-ku, 渋谷区Tomigaya, 2 Chome−2−４３−１３ ＧＳハイム代々木八幡",Shibuya-ku,,,,restaurant,,"To try, Bakery, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Levain — Japon, 〒151-0063 Tōkyō-to, Shibuya-ku, 渋谷区Tomigaya, 2 Chome−2−４３−１３ ＧＳハイム代々木八幡",0.82,true,,,,,,,,
cmogxnrol02wtnwx0ddwock4v,Parklet,"Japan, 〒103-0024 Tokyo, Chuo City, Nihonbashikobunachō, 14, ⽇本橋 ⼩⾈町14-7",Chuo City,,,,restaurant,,"To try, Bakery, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Parklet — Japan, 〒103-0024 Tokyo, Chuo City, Nihonbashikobunachō, 14, ⽇本橋 ⼩⾈町14-7",0.82,true,,,,,,,,
cmogxnron02wynwx0fyfywuia,Path cafe,"1 Chome-9-23 Tomigaya, Shibuya-ku, Tōkyō-to 151-0063, Japon",Shibuya-ku,,,,"restaurant, brunch",,"To try, Bakery, Brunch, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Path cafe — 1 Chome-9-23 Tomigaya, Shibuya-ku, Tōkyō-to 151-0063, Japon",0.82,true,,,,,,,,
cmogxnroo02x3nwx0fsge53qk,bricolage bread and co.,"けやき坂テラス1階, ６丁目-１５-1 六本木 港区 東京都 106-0032, Japon",港区,,,,restaurant,,"To try, Bakery, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: bricolage bread and co. — けやき坂テラス1階, ６丁目-１５-1 六本木 港区 東京都 106-0032, Japon",0.82,true,,,,,,,,
cmogxnroq02x8nwx0y9j70s1p,Tarui Bakery,"4 Chome-5-１３ Yoyogi, Shibuya-ku, Tōkyō-to 151-0053, Japan",Shibuya-ku,,,,restaurant,,"To try, Bakery, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Tarui Bakery — 4 Chome-5-１３ Yoyogi, Shibuya-ku, Tōkyō-to 151-0053, Japan",0.82,true,,,,,,,,
cmogxnror02xdnwx0pmb028qo,Think,"Japon, TokyoTaitōUeno-Sakuragi2 Chome−15−6",Taito City,,,,generic,,"To try, Bakery, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Think — Japon, TokyoTaitōUeno-Sakuragi2 Chome−15−6",0.82,true,,,,,,,,
cmogxnrot02xinwx0xhubqkd9,ビーバーブレッド,"3-chōme-4-3 Higashinihonbashi, Chuo City, Tōkyō-to 103-0004, Japan",Chuo City,,,,restaurant,,"To try, Bakery, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: ビーバーブレッド — 3-chōme-4-3 Higashinihonbashi, Chuo City, Tōkyō-to 103-0004, Japan",0.82,true,,,,,,,,
cmogxnrov02xnnwx0qbciiigr,Le Ressort,"3-chōme-11-14 Komaba, Meguro City, Tōkyō-to 153-0041, Japon",Meguro City,,,,restaurant,,"To try, Bakery, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Le Ressort — 3-chōme-11-14 Komaba, Meguro City, Tōkyō-to 153-0041, Japon",0.82,true,,,,,,,,
cmogxnrox02xsnwx0zgfsv2x6,Kandagawa Bakery,"1-chōme-11-14 Takada, Toshima-ku, Tōkyō-to 171-0033, Japan",Toshima-ku,,,,restaurant,,"To try, Bakery, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Kandagawa Bakery — 1-chōme-11-14 Takada, Toshima-ku, Tōkyō-to 171-0033, Japan",0.82,true,,,,,,,,
cmogxnroy02xxnwx02frq024f,Niku Kappō Jō Nishiazabu,"Japon, 〒106-0031 Tokyo, Minato City, Nishiazabu, 2-chōme−24−１４, Barbizon 73, B1F",Minato City,,,,restaurant,,"To try, Restaurant, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Niku Kappō Jō Nishiazabu — Japon, 〒106-0031 Tokyo, Minato City, Nishiazabu, 2-chōme−24−１４, Barbizon 73, B1F",0.82,true,,,,,,,,
cmogxnrp002y2nwx015g7syxe,Aoi Marushin,"Japon, 〒111-0032 Tōkyō-to, Taitō-ku, Asakusa, 1 Chome−4番4号",Taitō-ku,,,,restaurant,,"To try, Restaurant, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Aoi Marushin — Japon, 〒111-0032 Tōkyō-to, Taitō-ku, Asakusa, 1 Chome−4番4号",0.82,true,,,,,,,,
cmogxnrp102y7nwx0m97lxx14,Sometarō,"2-chōme-2-2 Nishiasakusa, Taito City, Tōkyō-to 111-0035, Japan",台東区,,,,restaurant,,"To try, Restaurant, mapstr, public-map",https://mapstr.com/map/philoudarblay,"Saved on Philippine Darblay's public Mapstr map: Sometarō — 2-chōme-2-2 Nishiasakusa, Taito City, Tōkyō-to 111-0035, Japan",0.82,true,,,,,,,,
